index,source_id,page_number,pos_on_page,exact_url,article_hash_url,opinion_section
54,7,3,4,http://www.business-standard.com/article/markets/onion-price-moves-up-on-reduced-supply-rising-demand-115061100692_1.html,9bbd31d4ce2b7f9987b695c307af33dc,no
55,7,3,5,http://www.business-standard.com/article/markets/farmers-forced-to-sell-onion-at-loss-as-govt-blocks-export-115121100057_1.html,6fe3b1856fca4949e616cc38842a180a,no
56,7,3,6,http://www.business-standard.com/article/economy-policy/onion-prices-show-mixed-signals-114061301168_1.html,5c7d85f49ecff441700c9c85a902b90c,no
57,7,3,7,http://www.business-standard.com/article/markets/india-to-import-1-000-tonne-onions-from-pakistan-china-115082701374_1.html,406c21a30ab5c6d51fe2bfe7fe32d141,no
58,7,3,8,http://www.business-standard.com/article/economy-policy/odisha-retailers-told-to-trim-margin-as-potato-onion-prices-soar-114063000971_1.html,7de4b4023cf195603716e64a991fa968,no
59,7,3,9,http://www.business-standard.com/article/economy-policy/govt-initiates-steps-to-cool-food-prices-114061800097_1.html,51c71cf0a070f1cfa3012bae0e2f77bd,no
60,7,3,10,http://www.business-standard.com/article/markets/with-rabi-arrivals-next-month-onion-prices-set-for-steady-slide-115121800034_1.html,7f774e781919794db9c3c5268d58e8ae,no
61,7,8,1,http://www.business-standard.com/article/markets/kharif-sowing-of-onion-delayed-as-rains-elude-114061900452_1.html,75d950b92872036cdaec28d52fd90fad,no
62,7,8,2,http://www.business-standard.com/article/markets/high-prices-pull-down-dehydrated-onion-exports-by-70-115062900896_1.html,d25730a241fa6ce8851f918429d90035,no
63,7,8,3,http://www.business-standard.com/article/markets/minimum-export-price-for-onion-likely-113012500082_1.html,f23a061bb2b8031184964547c172666b,no
64,7,8,4,http://www.business-standard.com/article/markets/onion-prices-fall-on-low-demand-114090901185_1.html,ca54d692555b4db84625d6fbf0754454,no
65,7,8,5,http://www.business-standard.com/article/markets/dehydrated-onion-exports-rise-by-30-in-new-season-116022000186_1.html,53480dc3bba7aba45fbc55acb7c6a7e3,no
66,7,8,6,http://www.business-standard.com/article/current-affairs/govt-imports-425-tonne-onion-from-egypt-114082500838_1.html,8a583ab130671492132aae8b23a8b61f,no
67,7,8,7,http://www.business-standard.com/article/markets/onion-dehydration-industry-seeks-govt-support-for-building-brand-115090101068_1.html,35851fd3ba62466dc208ce65ef97bc1a,no
68,7,8,8,http://www.business-standard.com/article/economy-policy/dehydrated-onions-could-help-arrest-onion-price-rise-114070400808_1.html,4f565771fe954cd918543f80d3cf54e3,no
69,7,8,9,http://www.business-standard.com/article/markets/potato-onion-prices-firm-up-on-prospect-of-delay-in-harvesting-115030500854_1.html,b95e83998ee69e6a887ddc8b2fc1f126,no
70,7,8,10,http://www.business-standard.com/article/punditry/how-to-prevent-onions-from-making-buyers-weep-115101900084_1.html,e59b40603f26f8611543aeb04d53bb6e,no
71,7,4,1,http://www.business-standard.com/article/pti-stories/centre-plans-potato-onion-buffer-stock-to-check-price-rise-115011100242_1.html,ae0e3dda96f99b815a9836eb452a0ffc,no
72,7,4,2,http://www.business-standard.com/article/markets/ban-on-onion-exports-won-t-impact-domestic-prices-113072300848_1.html,1eff866abba8eb042dcd7e7f65c050cb,no
73,7,4,3,http://www.business-standard.com/article/markets/onion-dehydration-industry-faces-grim-scenario-as-prices-rise-115032600167_1.html,f93db23dac1818c195bb1f41f29b3a0b,no
74,7,4,4,http://www.business-standard.com/article/current-affairs/aap-aaj-tak-and-the-teary-tale-of-onions-115092100722_1.html,089a466b11a9a359d18e241fa951e4df,no
75,7,4,5,http://www.business-standard.com/article/markets/onion-exports-jump-25-in-two-months-115052601041_1.html,6475449eedc944ea1120dae8fe038bff,no
76,7,4,6,http://www.business-standard.com/article/pti-stories/small-onion-prices-expects-to-decline-marginally-115061700392_1.html,fe6e35c3a97afa6a0adb886c55da0bc4,no
77,7,4,7,http://www.business-standard.com/article/markets/onion-price-rises-50-in-2-weeks-114022601022_1.html,c079821695155da1cc473a84dcf4a20f,no
78,7,4,8,http://www.business-standard.com/article/markets/onion-price-rises-65-this-month-as-rain-interrupts-harvest-114121800395_1.html,f1a4fbdbcb39a5e9d4bcddeeef0cba6d,no
79,7,4,9,http://www.business-standard.com/article/news-ians/west-bengal-government-to-sell-onions-at-fair-price-115082401414_1.html,0be924af72266cabe22587a4e861ded7,no
80,7,4,10,http://www.business-standard.com/article/markets/farmers-take-a-hit-as-onion-prices-fall-further-113122300439_1.html,8363dc8e2a488e2578435ba226b50f18,no
81,7,9,1,http://www.business-standard.com/article/economy-policy/gujarat-farmers-set-to-reap-benefit-as-onion-prices-go-up-114041400881_1.html,ed63e57c59082c85d5ad713b50c001d6,no
82,7,9,2,http://www.business-standard.com/article/pti-stories/mmtc-runs-up-rs-8-03-cr-loss-on-onion-imports-115120700737_1.html,e6525ab526709bbbc225bfc6e092f838,no
83,7,9,3,http://www.business-standard.com/article/markets/90-tonnes-of-egyptian-onions-arrive-in-mandis-115082700392_1.html,c764c2688de7b7d197db56e30d5113c3,no
84,7,9,4,http://www.business-standard.com/article/pti-stories/vegetable-prices-in-national-capital-increases-by-50-115010600441_1.html,4acc78eb0c7c5cbaf3c80f6cc303c407,no
85,7,9,5,http://www.business-standard.com/article/markets/onion-prices-to-rise-on-crop-damage-stock-building-114040500581_1.html,4a651875729ba5c25c5d8d41c3010abf,no
86,7,9,6,http://www.business-standard.com/article/markets/barring-onion-and-potato-agri-prices-sag-in-recent-weeks-114061101308_1.html,034d5a9aa4b69462c734f104dc2b979c,no
87,7,9,7,http://www.business-standard.com/article/economy-policy/india-to-get-imported-onions-tur-and-urad-by-oct-20-115092200046_1.html,9afd8e3c5ab75b837bf68239b4901022,no
88,7,9,8,http://www.business-standard.com/article/pti-stories/onions-sold-for-rs-45-per-kg-at-ration-shops-in-ghaziabad-113081500009_1.html,e7ec34e7dfcf7dfb0d793d4f162f063d,no
89,7,9,9,http://www.business-standard.com/article/economy-policy/rajasthan-plans-to-sell-onion-potato-pulses-through-pds-shops-114070800567_1.html,4c791717395733730682ee5a4694901a,no
90,7,9,10,http://www.business-standard.com/article/markets/onion-prices-up-sharply-on-transport-cost-113012200072_1.html,79a4b6efab5f51b63681c5519bcc8921,no
91,7,7,1,http://www.business-standard.com/article/markets/onion-on-fire-but-agri-commodity-prices-largely-subdued-114062701282_1.html,d7470cfb4fce5691fb7df36b8669bc3d,no
92,7,7,2,http://www.business-standard.com/article/markets/higher-onion-acreage-may-keep-prices-stable-115051800540_1.html,e2730f78d8bdd83c4639182beaaf13b6,no
93,7,7,3,http://www.business-standard.com/article/markets/record-onion-production-likely-116010600005_1.html,66476541b0dd52f6543f6776267bf15d,no
94,7,7,4,http://www.business-standard.com/article/markets/amid-soaring-prices-dehydrated-variety-provides-hope-113103100276_1.html,ec144a552e04edf12420fe664938c50b,no
95,7,7,5,http://www.business-standard.com/article/markets/poor-monsoon-hits-onion-output-prices-may-rise-112081700002_1.html,f2d95608d90e26f2029dc3bd7242d18e,no
96,7,7,6,http://www.business-standard.com/article/markets/extended-diwali-holiday-may-push-up-onion-prices-again-113103100887_1.html,e2601f7e937b633ab6f568f061d11de3,no
97,7,7,7,http://www.business-standard.com/article/pti-stories/peppertap-offers-flat-50-discount-on-onions-115082800930_1.html,2a0b5bf2054694c6fb0d44c820327e10,no
98,7,7,8,http://www.business-standard.com/article/markets/in-onions-gujarat-farmers-smell-gold-114010901010_1.html,ab84175e33635ddb29265621619bfea0,no
99,7,7,9,http://www.business-standard.com/article/markets/supply-crunch-fuels-onion-price-rise-115072200013_1.html,f7f5ee3390f6e17d7ff2a7ec76d7f9e1,no
100,7,7,10,http://www.business-standard.com/article/markets/heavy-crop-damage-in-hilly-states-lifts-onion-potato-prices-113070300796_1.html,c6c05e7ad971e0420a1ec90204ee9bce,no

1,8,1,1,http://www.deccanchronicle.com/150825/business-latest/article/onion-prices-fall-below-rs-50-kg-lasalgaon-export-curbs,5fd842d0de0eb89977a5880382e76fba,no
2,8,1,2,http://www.deccanchronicle.com/150727/nation-current-affairs/article/vijayawada-onion-price-soars-due-shortage,4f35b33f82ec5fffd7bc161eca4b1353,no
3,8,1,3,http://www.deccanchronicle.com/150724/business-latest/article/onion-prices-near-two-year-highs-weak-monsoon-rains,e196a0ee3f381ab862e218a586b55736,no
4,8,1,4,http://www.deccanchronicle.com/150823/nation-current-affairs/article/robbers-eye-pricey-onion-700-kg-stolen-mumbai,8f74725f8f8d95aa8d7cc079ff6c43cf,no
5,8,1,5,http://www.deccanchronicle.com/150824/commentary-dc-comment/article/try-onion-solutions,56eca2bab013d2b71c0cf38ec51579aa,no
6,8,1,6,http://www.deccanchronicle.com/140205/news-businesstech/article/wholesale-onion-prices-fall-rs-470kg-lowest-fy14,f0bf44f0254acf0c4d9a348c32c172b4,no
7,8,1,7,http://www.deccanchronicle.com/150823/business-latest/article/onions-making-you-cry-govt-wants-you-try-paste-powder,a8b3f18301779b5628547a87b3b78994,no
8,8,1,8,http://www.deccanchronicle.com/131219/news-current-affairs/article/onion-prices-touches-rs-9kg-lasalgaon-80pc-fall-peak,e247908bd916d1c76da19c06c2d5edcf,no
9,8,1,9,http://www.deccanchronicle.com/131201/news-businesstech/article/steep-fall-onion-prices-last-two-weeks,ca40ff08a82c7a26322123a4639e59a2,no
10,8,1,10,http://www.deccanchronicle.com/150730/business-latest/article/andhra-pradesh-sell-onion-rs-20kg-farmers-market,718196e321bfed95f81cf7114e59d4a7,no
11,8,2,1,http://www.deccanchronicle.com/150804/nation-current-affairs/article/subsidised-onions-markets-soon-telangana,5fbe3116244885aee53a9120ab41db2b,no
12,8,2,2,http://www.deccanchronicle.com/141029/nation-current-affairs/article/onion-prices-leave-karnataka-farmers-tears,a82939ebf6d9220d67e8b069e14eaae2,no
13,8,2,3,http://www.deccanchronicle.com/150902/commentary-op-ed/article/onion-tears,288f625d98e3252151a412bfe0e3c42e,yes
14,8,2,4,http://www.deccanchronicle.com/150903/nation-current-affairs/article/no-more-tears-tamil-nadu-sell-onions-rs-55-kilo,ca636c55f1cb5b5113794db5f59bd45f,no
15,8,2,5,http://www.deccanchronicle.com/150823/nation-current-affairs/article/karnataka-onion-price-jumps-rs-70-kg,4af27c800e8169a11ffcbd0af9a5ecb1,no
16,8,2,6,http://www.deccanchronicle.com/150825/nation-crime/article/2000-kg-onions-stolen-nashik,987286ae2ddc56dc89f388e25c775373,no
17,8,2,7,http://www.deccanchronicle.com/business/in-other-news/270316/onion-exports-fall-10-per-cent-to-6-95-lakh-tonnes-in-apr-dec.html,783fffbd50299ec0e618a52a276e5dce,no
18,8,2,8,http://www.deccanchronicle.com/150701/business-latest/article/government-extends-ban-hoarding-onions-beyond-ceiling-1-year,9f7c4070361382d7de4b69993ffd321e,no
19,8,2,9,http://www.deccanchronicle.com/150801/nation-current-affairs/article/telangana-price-panels-go-defunct,45c4f14f01e27cea1291a93a21467c12,no
20,8,2,10,http://www.deccanchronicle.com/150630/nation-current-affairs/article/nizamabad-onion-prices-bring-tears,d70ce9ad89fd260b86d7fc056e407ec9,no
21,8,3,1,http://www.deccanchronicle.com/140709/business-latest/article/indias-onion-crisis-shortages-after-best-ever-harvest,a4364e6a65037c1552a6e02c96d1b7b9,no
22,8,3,2,http://www.deccanchronicle.com/150910/nation-current-affairs/article/onion-price-hits-rs-80kg-bengaluru,ef23129d9078893612bf5bbe4e88eb10,no
23,8,3,3,http://www.deccanchronicle.com/150824/nation-current-affairs/article/modi-kejriwal-two-sides-same-coin-congress-onion-price-hike,3108cfb6b1d8288102be4905f59c5d4b,no
24,8,3,4,http://www.deccanchronicle.com/140815/business-latest/article/inflation-five-month-low,61228dea18485fc6b6745b6471c48d5f,no
25,8,3,5,http://www.deccanchronicle.com/150725/nation-current-affairs/article/onions-leave-bengaluru-tears,928d6b560890ab45dcc291962ac0b90a,no
26,8,3,6,http://www.deccanchronicle.com/151015/nation-current-affairs/article/centre-steps-control-pulses%E2%80%99-price,364a4a6b2ee341e330e2dd3cdb911800,no
27,8,3,7,http://www.deccanchronicle.com/150830/nation-current-affairs/article/hotel-menu-revised-prices,aaf685400badeb453d5198720447180e,no
28,8,3,8,http://www.deccanchronicle.com/150811/nation-current-affairs/article/telangana-plans-raise-onion-production,553e986ef83129f2e7982899ba0affbb,no
29,8,3,9,http://www.deccanchronicle.com/151208/nation-current-affairs/article/bengaluru-post-chennai-floods-vegetable-prices-plummet-0,f08ac4c60bd5534163c487945a1e0fa8,no
30,8,3,10,http://www.deccanchronicle.com/151115/nation-current-affairs/article/vegetable-prices-go-arrival-trucks-declines-due-rain,f31fb7f7f39603f4826682e146b8c968,no
31,8,4,1,http://www.deccanchronicle.com/131114/news-current-affairs/article/onion-potato-prices-drop-drastically,5cdd7a421eecf1f5d9d4644ddb395070,no
32,8,4,2,http://www.deccanchronicle.com/140716/business-economics/article/tomato-prices-shoot-rs-60-kg,6e50b8cf6bc71aa7f9c6f8f49fc81116,no
33,8,4,3,http://www.deccanchronicle.com/150806/nation-current-affairs/article/people-wait-one-km-long-queue-subsidised-onions,c5e8b2be0340897a978218854ed3093f,no
34,8,4,4,http://www.deccanchronicle.com/150217/business-latest/article/wpi-inflation-turned-negative-january,95f9bdbcab8090a7295385bd63b000cd,no
35,8,4,5,http://www.deccanchronicle.com/150504/business-latest/article/retailers-hoard-stocks,99112832cc1a60010f04bf8a22006d59,no
36,8,4,6,http://www.deccanchronicle.com/140728/nation-current-affairs/article/prices-vegetables-rise,84a259931f7917dc7a986061b6d5f07b,no
37,8,4,7,http://www.deccanchronicle.com/nation-current-affairs/article,88b098abddf45f51b9f028ebaaab83ab,no
38,8,4,8,http://www.deccanchronicle.com/150826/nation-current-affairs/article/citizens%E2%80%99-group-less-onion-use,6f8431197caf98c294c128a0239ec135,no
39,8,4,9,http://www.deccanchronicle.com/150317/business-economics/article/inflation-slips-below-%E2%80%932-cent,2de296d7724fbf1b4a73fb798a2e907a,no
40,8,4,10,http://www.deccanchronicle.com/business/in-other-news/210216/govt-may-hike-psf-fund-by-80-per-cent-to-rs-900-crore-in-budget.html,a0bd2585fbf916206bee1e4f1e167587,no

1,9,1,1,http://www.telegraphindia.com/1130813/jsp/odisha/story_17226115.jsp,ec6dd8bbddea55690661dfd5873b0dd3,no
2,9,1,2,http://www.telegraphindia.com/1140420/jsp/odisha/story_18257719.jsp,3e5b62b717d17e913277c6a398e85f5b,no
3,9,1,3,http://www.telegraphindia.com/1130814/jsp/odisha/story_17229125.jsp,5880b01bb8fedb2e6e74619ce08394a7,no
4,9,1,4,http://www.telegraphindia.com/1130815/jsp/calcutta/story_17234376.jsp,e743b4a853714acd840e4fb8d65ed1a5,no
5,9,1,5,http://www.telegraphindia.com/1150825/jsp/nation/story_39012.jsp,6d57c5591e32749c0cc7b2845ebdcbab,no
6,9,1,6,http://www.telegraphindia.com/1140706/jsp/odisha/story_18584720.jsp,2f941af1d0fd254ded1d935aac4dd46d,no
7,9,1,7,http://www.telegraphindia.com/1140706/jsp/jharkhand/story_18585767.jsp,2ea5efc7e89cb8dac49c61bdb4233f2c,no
8,9,1,8,http://www.telegraphindia.com/1140618/jsp/frontpage/story_18524316.jsp,2709ee654431a9bb0b2cadb8351c5312,no
9,9,1,9,http://www.telegraphindia.com/1140703/jsp/business/story_18576179.jsp,5e3a6171b88752ec7c53a95c12898bdd,no
10,9,1,10,http://www.telegraphindia.com/1150608/jsp/odisha/story_24454.jsp,e95e2457c68f996234547cbd1f6d0733,no



1,11,1,1,http://www.newindianexpress.com/states/telangana/Onion-Prices-May-Touch-Rs-100-per-Kg/2015/08/25/article2991941.ece,2eeee5ba850d35c7a0b4c1ceabc7fe48,no
2,11,1,2,http://www.newindianexpress.com/nation/AAP-Government-Accuses-NAFED-of-Making-Misleading-Statement-on-Onion-Prices/2015/08/06/article2960296.ece,a264f956343f11afd82079d17c059340,no
3,11,1,3,http://www.newindianexpress.com/states/odisha/Onion-Price-Rises-Again/2015/08/02/article2953239.ece,a15d5017735de84ecf1b7d24cc2b8ede,no
4,11,1,4,http://www.newindianexpress.com/states/odisha/Onion-Price-Rises-With-Fall-in-Odisha-Imports-Domestic-Supply/2015/07/26/article2941112.ece,cbf29bb6498958e6ce169fd339e44359,no
5,11,1,5,http://www.newindianexpress.com/states/kerala/Onion-Price-Hits-Record-High/2015/08/23/article2988696.ece,60ab37b73a366d7c9c79f2a0cbaecec3,no
6,11,1,6,http://www.newindianexpress.com/cities/hyderabad/Onion-prices-soar-likely-to-touch-Rs-100-due-to-U-stir/2013/08/14/article1733487.ece,82a5ad478c2d06b1e63dd63ba7849a0c,no
7,11,1,7,http://www.newindianexpress.com/business/news/Onion-Prices-at-Near-Two-year-Highs-on-Weak-Monsoon-Rains/2015/07/23/article2936385.ece,3f3dab79cea68607b9575dddb84c49b8,no
8,11,1,8,http://www.newindianexpress.com/states/odisha/After-Potato-Onion-Mission-Comes-to-Bring-Down-Price/2015/08/04/article2956697.ece,cc2c32463e82baca1922a16a74c3ac23,no
9,11,1,9,http://www.newindianexpress.com/nation/Onion-prices-to-dip-by-next-month-Thomas/2013/09/18/article1789987.ece,5bc15fa8b72bee9dec94ff997d56851e,no
10,11,1,10,http://www.newindianexpress.com/states/karnataka/Onion-Selling-at-Rs-40kg-APMC-Blames-It-On-Reduced-Supply/2014/07/03/article2312197.ece,7b6ab38b28c4e82788391e2d11037cd3,no
11,11,5,1,http://www.newindianexpress.com/nation/Armed-Guards-to-Protect-Onions-Traders-in-Pune-Market/2015/09/08/article3017170.ece,5a5bfc6bd9499ae213e5ae3ab9e4f270,no
12,11,5,2,http://www.newindianexpress.com/cities/hyderabad/Distressed-Onion-growers-Descend-on-Hyderabad-With-Truckloads-of-Hope/2016/03/07/article3314355.ece,7f04747d805aeff0f7fff363051c8515,no
13,11,5,3,http://www.newindianexpress.com/business/news/Lower-Fuel-Prices-Bring-Down-Indias-Wholesale-Inflation-Further/2015/03/16/article2716486.ece,edfaae93a9e831eb0188a02b8a081b0e,no
14,11,5,4,http://www.newindianexpress.com/states/telangana/Plummeting-Onion-Prices-Cause-Tears-to-Farmers/2016/03/24/article3343471.ece,d20d6c4671291e8653702bd77230080f,no
15,11,5,5,http://www.newindianexpress.com/nation/Onion-Crisis-India-Imports-18000-Tonnes-From-Egypt/2015/10/03/article3060880.ece,7e89b7ee7c60700d11c82a4db076bbde,no
16,11,5,6,http://www.newindianexpress.com/states/odisha/Lack-of-storage-facilities-major-cause-of-rise-in-onion-prices/2013/11/11/article1884001.ece,78ff98d0ea546757d3846a24a0723dc7,no
17,11,5,7,http://www.newindianexpress.com/states/odisha/Onion-Potato-Prices-Burn-Hole-in-Pocket/2015/08/03/article2954815.ece,215211e77d4daa26e3b161bc6071d607,no
18,11,5,8,http://www.newindianexpress.com/states/odisha/Onion-Price-Shoots-up-to-Rs-60-in-Rourkela/2015/08/25/article2992354.ece,db89a45b7cf905d15b5e3f1e97d71962,no
19,11,5,9,http://www.newindianexpress.com/states/telangana/Onions-being-Sold-at-Rs-20-a-kg-at-Rythu-Bazars/2015/08/06/article2960125.ece,e3fbf94eed55f7744b4c4f34bbed578f,no
20,11,5,10,http://www.newindianexpress.com/nation/Protesting-Price-Rise-MP-Congress-to-Distribute-Onions-Tur-Dal/2015/08/25/article2993087.ece,34b2b2d3c48d885986d10c007a2725c0,no
21,11,2,1,http://www.newindianexpress.com/cities/chennai/A-Glut-in-Supply-Onion-Prices-Crash-in-Chennai/2016/02/01/article3254918.ece,05094575d3238b29473dddbc2e7c99c5,no
22,11,2,2,http://www.newindianexpress.com/states/odisha/State-Crackdown-on-Onion-Hoarders/2015/08/24/article2990528.ece,52263ab8ab61f83e0e9a449644108f2d,no
23,11,2,3,http://www.newindianexpress.com/business/news/Tomato-Prices-Skyrocket-to-Rs-70Kg-Onion-at-Rs-40Kg-in-Delhi/2014/07/23/article2345190.ece,b3e77f696c96e5ec5efa0bbe3b2f5a97,no
24,11,2,4,http://www.newindianexpress.com/nation/Probe-NAFEDs-Onion-Purchase-Not-Benefiting-Delhi-AAP/2015/08/24/article2991189.ece,bd28a7ac773f042b4bbef158ee8d2c35,no
25,11,2,5,http://www.newindianexpress.com/business/news/Onions-Too-Expensive-Process-Them-Into-Paste-And-Use-Minister/2015/08/23/article2989409.ece,e3cbb0e541700913547a21ef78606290,no
26,11,2,6,http://www.newindianexpress.com/business/news/Now-Tomato-Prices-hit-Roof-Government-Banking-on-New-Crops/2015/11/17/article3133168.ece,c44b567cecee5ade3e9dba2fd0d0769a,no
27,11,2,7,http://www.newindianexpress.com/business/news/Government-Cuts-Minimum-Export-Price-of-Onion-to--250Tonne/2015/04/08/article2754437.ece,079119a63d859bbf24347cd7d1af3c1d,no
28,11,2,8,http://www.newindianexpress.com/nation/ACB-Orders-Inquiry-Into-Onion-Scam-Under-Delhi-Government/2015/09/23/article3043875.ece,601777724fd32b3c2e5ef1335b4ff043,no
29,11,2,9,http://www.newindianexpress.com/nation/Pakistani-onions-bring-down-prices-in-Kashmir/2013/10/26/article1857140.ece,b03433e08156c3f62101c4ecbeac6083,no
30,11,2,10,http://www.newindianexpress.com/business/news/Wholesale-onion-prices-down-by-Rs-5kg/2013/09/21/article1796293.ece,5b0d348cbb664b8591a7f017f5c5e933,no
31,11,3,1,http://www.newindianexpress.com/business/news/Robbers-Eye-Pricey-Onion-700-kg-Stolen-in-Mumbai/2015/08/23/article2989400.ece,0fde7dc72a848050047bbfa241ca8e13,no
32,11,3,2,http://www.newindianexpress.com/states/andhra_pradesh/With-Onion-Prices-Skyrocketing-AP-Plans-to-Increase-Production/2015/08/13/article2971609.ece,2fdcbace45fca210d7fef9d2b2cad5fc,no
33,11,3,3,http://www.newindianexpress.com/business/news/Onion-Exports-Fall-10-to-6.95-Lakh-Tonnes-in-April-December/2016/03/27/article3348913.ece,f26c260b915ecdf6dfd5e7075cce4a77,no
34,11,3,4,http://www.newindianexpress.com/business/news/Pulses-Onion-Stay-High-Amid-Mute-WPI/2015/11/17/article3131713.ece,68e00ff003b019c99da4f73803bd03f4,no
35,11,3,5,http://www.newindianexpress.com/nation/Post-August-Onion-Prices-may-Bring-Tears-if-Monsoon-Delays/2014/06/25/article2298777.ece,afbb8ab31b79e5d248a99afdd9cb85bf,no
36,11,3,6,http://www.newindianexpress.com/states/odisha/After-Potato-Onion-Price-Set-to-Rise/2016/03/13/article3324917.ece,3e368a8f771df9b4c8dd8c4ad414bfce,no
37,11,3,7,http://www.newindianexpress.com/states/odisha/Govt-Inertia-Blamed-for-Rise-in-Prices-of-Onion-Potato/2014/06/20/article2289718.ece,a241c52a68f3dabf5e094216c1660c72,no
38,11,3,8,http://www.newindianexpress.com/business/news/August-Inflation-Eases-to-Nearly-5-Year-Low-of-3.74-Per-Cent/2014/09/15/article2432386.ece,e88e58c85bee31353b9b529118b26e7a,no
39,11,3,9,http://www.newindianexpress.com/states/odisha/Govt-Seeks-Traders-Help-on-Prices-of-Onion-Pulses/2015/08/25/article2992320.ece,2317a2a8d2dbf5fb285d38c14d915941,no
40,11,3,10,http://www.newindianexpress.com/business/news/Onion-prices-at-2-and-half-year-high/2013/07/18/article1689116.ece,1db0324b193e511c202cf4bd7259dbfa,no
41,11,4,1,http://www.newindianexpress.com/business/news/Retail-onion-prices-continue-to-rule-at-Rs-60-70-per-kg/2013/10/02/article1815214.ece,59f96da6fd9ea79db8c974a509e8df60,no
42,11,4,2,http://www.newindianexpress.com/business/news/Government-Hikes-Onion-MEP-to-USD-500-Per-Tonne/2014/07/02/article2310957.ece,066ff49472e90fa4db25d7813261059a,no
43,11,4,3,http://www.newindianexpress.com/editorials/Its-Time-to-End-Onion-Politics/2015/09/02/article3006061.ece,b6b3972394b2f5ee72a1a53f5cc5c965,yes
44,11,4,4,http://www.newindianexpress.com/states/telangana/Drastic-Fall-in-Onion-Prices-Leave-Telangana-Farmers-Teary-Eyed/2016/02/27/article3299248.ece,0f424a0235c9e7f2b0aeb254404521b6,no
45,11,4,5,http://www.newindianexpress.com/cities/chennai/Spiralling-Prices-of-Pulses-and-Onions-Continue-to-Bring-Tears/2015/08/04/article2955640.ece,79a5a5f732ec2d1c01ee39dd68bf0ad4,no
46,11,4,6,http://www.newindianexpress.com/business/news/Nov-Retail-Inflation-at-5.41-Percentage-on-Costlier-Foods/2015/12/15/article3177839.ece,0061dfebb051b2af7365f45a87de2afd,no
47,11,4,7,http://www.newindianexpress.com/cities/chennai/Onions-Prices-Bring-Tears/2015/07/30/article2947234.ece,e5a3aa88acf28ea38364200e4319c5c3,no
48,11,4,8,http://www.newindianexpress.com/thesundaystandard/How-AAP-Used-Onion-to-Make-Delhi-Cry/2015/09/06/article3012317.ece,ce39d7429130b2f2e14a73bb27203a5b,no
49,11,4,9,http://www.newindianexpress.com/states/odisha/Short-Supply-Pushes-Onion-Price-Upwards/2015/06/02/article2844873.ece,139224bd4fe1616a469951fdafb165bc,no
50,11,4,10,http://www.newindianexpress.com/cities/hyderabad/Onion-Prices-Likely-to-Go-Up-Further/2015/08/22/article2987277.ece,6a10c6a0a6d13bbe0f7788509579aa05,no

1,12,2,1,http://www.assamtribune.com/scripts/detailsnew.asp?id=feb0613/city06,6dac1053cb6a97f13178410ee4bc3bdd,no
2,12,2,2,http://www.tribuneindia.com/news/uttarakhand/mandi-samiti-sells-onions-at-rs-40-per-kg/125680.html,94e599233e74942654ff176f126d4f01,no
3,12,2,3,http://www.tribuneindia.com/news/cities/jalandhar/onion-tears-price-control-committee-formed/124086.html,2776f5fea4f0e27ddd6e5e4971e69acf,no
4,12,2,4,http://www.tribuneindia.com/news/delhi/aap-blames-nafed-for-onion-crisis-in-delhi/123206.html,844ef9ca673701cdb531cda4a696a06c,no
5,12,2,5,http://www.tribuneindia.com/2013/20130812/main5.htm,71337f35567fa4049433698fe13b4085,no
6,12,2,6,http://www.tribuneindia.com/news/nation/robbers-eye-pricey-onion-700-kg-stolen-in-mumbai/123362.html,ff7fda0011b5781815b00bc2e0ecaa07,no
7,12,2,7,http://www.tribuneindia.com/news/nation/now-tomato-prices-hit-roof-govt-banking-on-new-crops/159384.html,a6fe886f2c814f085c38e713413179cb,no
8,12,2,8,http://www.tribuneindia.com/news/uttarakhand/state-people-to-get-onions-at-reduced-price-cm/123918.html,57b910c39c5042d1efa5ca6fac74ea43,no
9,12,2,9,http://www.tribuneindia.com/2011/20110218/biz.htm,7922b6ecce4a7d1f5164f4389cf242d4,no
10,12,2,10,http://www.tribuneindia.com/news/jalandhar/raids-on-onion-whole-sellers-to-check-hoarding/124985.html,b01eb145a606e73fcf54dd137d1403f1,no

1,13,1,1,http://www.livemint.com/Opinion/tZuQGCgP3Ldcf5fPITMHcI/The-curious-case-of-rising-onion-prices.html,8130cc9e5f03c86a00264bb08f28b8c4,yes
2,13,1,2,http://www.livemint.com/Politics/r8YQcO41CVxVsC9p3zTBEI/Onion-prices-again-touch-Rs70kg-on-supply-crunch.html,c6a39ad3f0113a446aff650419bfe707,no
3,13,1,3,http://www.livemint.com/Politics/d5srB8vReJZW1V2UIxLSXO/Government-reintroduces-onion-export-price-to-help-curb-infl.html,8c33961a4ddf0ea4b287ac7454f40a8d,no
4,13,1,4,http://www.livemint.com/Politics/JrOPwPdpr9pVk4XJoR87qJ/Govt-steeply-hikes-minimum-export-price-for-onion-to-425to.html,6dd53bbda4ff71de35adc5ae205865e4,no
5,13,1,5,http://www.livemint.com/Politics/tFkC5pRRKZnNE7Bqv1oKPJ/UPA-to-import-onions-to-curb-fresh-spurt-in-prices.html,4488b5e72cdd1a3d323aa212ff5bdbb7,no
